posts,location,label,provider,pred_sentiment,pred_sentiment_score,dirty_posts,cleaned_posts,state,city,avg_lat_ms,tests,devices,avg_d_mbps,avg_u_mbps,clusters,cluster_category,date_col
TIME connection in {Location} has been slower today. Could be maintenance or just congestion.,Batu Caves,neutral,time,negative,0.9367306232452393,TIME connection in B!at)u C$aves has be$en~ slo^wer today.: Could be mainte#nance or just congestion.,TIME connection in Batu Caves has been slower today Could be maintenance or just congestion,Sarawak,Bau,68.53125,871,313,22.94563281,8.16865625,2,service interruptions,14/3/2024
"Astro connection in {Location} is stable, but the speed seems lower than usual today.",Selayang,neutral,astro,neutral,0.7688734531402588,"Astro con*ne>ctio!n in Selaya&n~g is ;sta;ble^, bu#t th(e spee)d; seems ]lower th_an u^sual today.",Astro connection in Selayang is stable but the speed seems lower th an usual today,Perak,Kinta,33.151464435146444,44891,18803,21.17001338912134,10.115205857740586,2,service interruptions,8/3/2024
Anyone else having slight lag with Maxis in {Location}? Wondering if it's a temporary dip in speeds.,Kajang,neutral,maxis,neutral,0.6414318680763245,Anyone else having slight lag with Maxis i|n Kajang?* Wondering if: it's a tempor+ary( dip in speeds.,Anyone else having slight lag with Maxis in Kajang Wondering if its a temporary dip in speeds,Selangor,Hulu Selangor,29.706860706860706,7881,3376,20.127925155925155,8.654715176715175,2,service interruptions,9/3/2024
TM Unifi speeds in {Location} isn't as fast as normal today. Anyone else experiencing this?,Ampang,neutral,unifi,negative,0.9329582452774048,"TM Unifi= speeds> in Ampan:g isn't as"" fast as normal today.< A]nyone else experi:encing this?",TM Unifi speeds in Ampang isnt as fast as normal today Anyone else experiencing this,Sarawak,Asajaya,104.1875,186,72,31.830624999999998,10.19446875,1,slow speed,8/3/2024
"Maxis connection in {Location} seems slower today. It's not down, but the speed is definitely reduced.",Puchong,neutral,maxis,negative,0.9457460045814514,"Maxis) co^nnecti*on in Puc#hong seems %slowe^r t*oday. I;t's not down, but the s&peed is definitely| reduced;.",Maxis connection in Puchong seems slower today Its not down but the speed is definitely reduced,Johor,Keluang,37.36666666666667,10394,4460,21.0972963,9.855583333333334,2,service interruptions,12/3/2024
"TM Unifi in {Location} is working fine, but the speeds are lower than normal.",Bandar Sunway,neutral,unifi,neutral,0.739636242,"TM Unifi in Bandar Sunway is !w+orking fine, #but the s%pee+ds are lower tha""n nor]ma+l.",TM Unifi in Bandar Sunway is working fine but the speeds are lower than normal,Kedah,Bandar Baharu,37.693069306930695,793,321,18.78909900990099,8.060277227722771,1,slow speed,7/3/2024
Astro connection in {Location} is slower than usual today. Could be temporary.,Jitra,neutral,astro,negative,0.9211950898170471,A|str&o co>nnect;ion in &Jitr?a is slowe@r than usual to|day. Could be? temporar|y.,Astro connection in Jitra is slower than usual today Could be temporary,Selangor,Hulu Langat,29.350356294536816,46469,19849,21.70080997624703,10.443912114014251,2,service interruptions,8/3/2024
Maxis WiFi in {Location} feels slightly off today. Anyone else?,Sungai Buloh,neutral,maxis,negative,0.8807572722434998,Maxis WiFi in# Sungai+ Buloh feels slig|htly off toda^y. Anyone e)lse?,Maxis WiFi in Sungai Buloh feels slightly off today Anyone else,Sabah,Kota Marudu,48.10434782608696,713,309,18.95573043478261,9.559086956521739,2,service interruptions,10/3/2024
"TM Unifi in {Location} has been slower than normal today. Nothing major, but noticeable.",Balik Pulau,neutral,unifi,negative,0.7772637605667114,"TM) Unifi in Bal(ik Pulau has b>een sl$ower than normal to:day. Nothin%g major, but% noticeable.",TM Unifi in Balik Pulau has been slower than normal today Nothing major but noticeable,Kedah,Baling,37.59726027,3181,1231,16.4608,8.638671232876712,1,slow speed,7/3/2024
"TIME connection in {Location} is slower today, anyone else noticing this?",Serdang,neutral,time,negative,0.9616655111312866,"TIME connecti{o{n ~in Serda:ng is slower& today, anyone el_se no#tic*ing this?",TIME connection in Serdang is slower today anyone el se noticing this,Selangor,Klang,27.705882352941178,34423,14152,21.14195338512764,9.981673696,2,service interruptions,5/3/2024
Astro internet in {Location} seems slightly slower than normal today.,Bukit Mertajam,neutral,astro,negative,0.9095304012298584,Ast&ro inte|rnet[ +in Bukit M^er^ta+jam seems sl%ightly slower than normal today.,Astro internet in Bukit Mertajam seems slightly slower than normal today,Pahang,Bentong,37.05806451612903,4333,2078,23.996451612903225,10.720945161290322,2,service interruptions,6/3/2024
Anyone else seeing a slight dip in Maxis speeds in {Location}?,Kepala Batas,neutral,maxis,neutral,0.748807967,Anyone el}se seeing a sligh]t dip in Maxis; speeds in K)epala! ?B$atas?,Anyone else seeing a slight dip in Maxis speeds in Kepala Batas,Melaka,Jasin,35.51015801354402,5367,2164,19.129954853273137,9.216090293453725,2,service interruptions,13/3/2024
"TM Unifi in {Location} is working, but the connection feels a bit slower today.",Bayan Lepas,neutral,unifi,negative,0.586384654,"TM Unifi i*n& B&ayan Lepas is working, bu=t! the connection_ feels a b#it slower to=day.",TM Unifi in Bayan Lepas is working but the connection  feels a bit slower today,Sabah,Beaufort,49.80120481927711,1446,592,23.916090361445782,10.127240963855423,1,slow speed,6/3/2024
Maxis connection in {Location} is terrible today! Can't even stream properly. What's going on?,Kajang,negative,maxis,negative,0.9819554686546326,Maxis con<nection in Ka<j}ang is terrible today! Can't* even *stream properly. What's goin+g on?,Maxis connection in Kajang is terrible today Cant even stream properly Whats going on,Selangor,Hulu Selangor,29.706860706860706,7881,3376,20.127925155925155,8.654715176715175,2,service interruptions,7/3/2024
Astro connection in {Location} is so bad today. It keeps disconnecting every few minutes.,George Town,negative,astro,negative,0.9810645580291748,As)tro connection i{n# George Town is so bad today. It keep)s disconnecting? e]very few minutes.,Astro connection in George Town is so bad today It keeps disconnecting every few minutes,Selangor,Gombak,28.286206896551725,24898,10651,22.91330172413793,10.65616551724138,2,service interruptions,14/3/2024
Maxis WiFi in {Location} is practically unusable today. I'm so frustrated with this service!,Shah Alam,negative,maxis,negative,0.9827202558517456,"Maxis"" WiF_i( in [Shah Alam is practic(ally un^usab%le today. I'm so fr=ustrate_d& with& *thi|s service!",Maxis WiF i in Shah Alam is practically unusable today Im so frustrate d with this service,Kelantan,Kota Bharu,42.47592847317744,17343,7699,17.67919944979367,8.408158184,2,service interruptions,13/3/2024
TM Unifi in {Location} has been down all morning. Why is this happening again?,Petaling Jaya,negative,unifi,negative,0.9751827716827393,TM Unifi in Petaling Jaya has been down all mornin:g. W{hy is thi!s happening again?,TM Unifi in Petaling Jaya has been down all morning Why is this happening again,Sarawak,Kapit,68.42105263157895,619,240,15.448368421052631,6.931105263157895,1,slow speed,9/3/2024
TIME internet in {Location} is painfully slow today. Can't even load a webpage properly!,Kangar,negative,time,negative,0.9800602197647095,TIME inter!net in Kangar is painfully slow toda]y. Can't# even load a webpag$e prop{erly!,TIME internet in Kangar is painfully slow today Cant even load a webpage properly,Trengganu,Hulu Terengganu,54.48669201520912,1407,667,18.73425475285171,7.359460076045627,2,service interruptions,9/3/2024
Astro connection in {Location} is so unstable today. I keep getting kicked off my Zoom calls.,Nilai,negative,astro,negative,0.9746147990226746,"Astro co""nne<ct*i*on in Nilai is? so_ un=s*t$able tod^ay. I keep g>e%tting kicked off my Zoom ""calls.",Astro connection in Nilai is so  unstable today I keep getting kicked off my Zoom calls,Johor,Johor Baharu,34.40157480314961,71686,31791,21.955377952755907,11.419079455977094,2,service interruptions,7/3/2024
Maxis connection in {Location} is so bad! Can't even send a simple email.,Butterworth,negative,maxis,negative,0.9817041754722595,Maxis connection* in Butterworth is s#o} bad!> Can'~t e#ven send a simpl?e email.,Maxis connection in Butterworth is so bad Cant even send a simple email,Pahang,Bera,39.743362831858406,2177,888,21.710256637168143,9.957756637168142,2,service interruptions,11/3/2024
TM Unifi in {Location} has been down all day. What is going on with the service?,Rawang,negative,unifi,negative,0.962017298,TM+ &Unifi i?n Rawang has been down all day. What is going on with )the service?,TM Unifi in Rawang has been down all day What is going on with the service,Trengganu,Kemaman,39.61538461538461,5853,2738,20.731224175824178,8.913195604395604,1,slow speed,11/3/2024
Astro connection in {Location} is the worst today. It's practically useless.,Batu Caves,negative,astro,negative,0.982463002,Astro| c&onnect)ion in Batu~ Caves is the worst today. It's pra(ctically useless.,Astro connection in Batu Caves is the worst today Its practically useless,Sarawak,Bau,68.53125,871,313,22.94563281,8.16865625,2,service interruptions,5/3/2024
Maxis connection in {Location} has been cutting out every few minutes. So annoying!,Cyberjaya,negative,maxis,negative,0.9796874523162842,Maxis# con)nection in Cyberjaya has been cut|ting _out every fe=w minutes. So] an[noying(!,Maxis connection in Cyberjaya has been cutting  out every few minutes So annoying,Sarawak,Bintulu,49.81403509,4652,1775,24.14855087719298,11.424894736842104,2,service interruptions,8/3/2024
Astro connection in {Location} is so bad today. It keeps disconnecting for no reason.,Selayang,negative,astro,negative,0.9813901782035828,A>stro :conne%ction in Selaya^ng is }so@ bad t]oday. $It: keeps discon_necting for no reason.,Astro connection in Selayang is so bad today It keeps discon necting for no reason,Perak,Kinta,33.151464435146444,44891,18803,21.17001338912134,10.115205857740586,2,service interruptions,14/3/2024
TM Unifi in {Location} is driving me crazy. It keeps disconnecting every few minutes!,Bandar Sunway,negative,unifi,negative,0.9712870717048645,TM Unifi in $Ban)dar ;Sunway is d+riving me |c]razy. It k=eeps disconnecting every; {f&ew minutes!,TM Unifi in Bandar Sunway is driving me crazy It keeps disconnecting every few minutes,Kedah,Bandar Baharu,37.693069306930695,793,321,18.78909900990099,8.060277227722771,1,slow speed,13/3/2024
TIME internet in {Location} is crawling today. It's impossible to do anything.,Serdang,negative,time,negative,0.9770976305007935,"TIM{E inter=net in Serdang is craw]ling today. It's impossible ""to do !anythi?ng.",TIME internet in Serdang is crawling today Its impossible to do anything,Selangor,Klang,27.705882352941178,34423,14152,21.14195338512764,9.981673696,2,service interruptions,11/3/2024
Astro in {Location} is so slow today. It feels like the connection is constantly dropping.,Bukit Mertajam,negative,astro,negative,0.9722541570663452,"Astro !i""n Bukit Mertajam is s&o slow today. I:t feels like th@e con:nection is constantly dr[opping.?",Astro in Bukit Mertajam is so slow today It feels like the connection is constantly dropping,Pahang,Bentong,37.05806451612903,4333,2078,23.996451612903225,10.720945161290322,2,service interruptions,8/3/2024
Maxis in {Location} is terrible today. I've been trying to fix this for hours with no luck.,Puchong,negative,maxis,negative,0.9803951382637024,Maxis in Puchong is terrible today. ~I;':ve been tryi^ng !to? fix this f|or hours= with no luck.,Maxis in Puchong is terrible today Ive been trying to fix this for hours with no luck,Johor,Keluang,37.36666666666667,10394,4460,21.0972963,9.855583333333334,2,service interruptions,8/3/2024
TM Unifi in {Location} is completely down. This is so frustrating!,Kepala Batas,negative,unifi,negative,0.9798392057418823,"TM Unifi in Kepal?a Ba""tas i<s &comple""tely do!wn. This$ is so frustrat^ing!",TM Unifi in Kepala Batas is completely down This is so frustrating,Melaka,Jasin,35.51015801354402,5367,2164,19.129954853273137,9.216090293453725,1,slow speed,14/3/2024
Astro connection in {Location} is a joke today. It's been cutting out every few minutes.,Sungai Buloh,negative,astro,negative,0.9774627685546875,Astro connection in Sungai Buloh is %a joke tod:ay.< It~'s been* cutt}ing o^ut ]ever>y few_ minutes.,Astro connection in Sungai Buloh is a joke today Its been cutting out every few  minutes,Sabah,Kota Marudu,48.10434782608696,713,309,18.95573043478261,9.559086956521739,2,service interruptions,12/3/2024
Maxis in {Location} is incredibly slow today. I can't even load a simple webpage!,Jitra,negative,maxis,negative,0.9804975986480713,"Maxi|s in Jitra |is incredibly slow today. I can%'t even }load^ a simple ""webpage(!",Maxis in Jitra is incredibly slow today I cant even load a simple webpage,Selangor,Hulu Langat,29.350356294536816,46469,19849,21.70080997624703,10.443912114014251,2,service interruptions,8/3/2024
TM Unifi in {Location} is constantly cutting out. It's impossible to work with this!,Balik Pulau,negative,unifi,negative,0.97300601,TM Unifi i)n Balik P>ulau :is consta]ntly cutting out. It's !impossible? to work with )this!,TM Unifi in Balik Pulau is constantly cutting out Its impossible to work with this,Kedah,Baling,37.59726027,3181,1231,16.4608,8.638671232876712,1,slow speed,12/3/2024
TIME internet in {Location} is so unstable today. It's been dropping in and out all day!,Bandar Utama,negative,time,negative,0.9691150784492493,TIME intern(et in Bandar Utama is| so unstable tod)ay. It_'s be=en dr]opping <in and out all day{!,TIME internet in Bandar Utama is so unstable today It s been dropping in and out all day,Pulau Pinang,Barat Daya,32.51269035532995,11453,4669,19.238512690355332,10.603116751269035,2,service interruptions,13/3/2024
